job_id,skills_found
Q1TBKVW6XX5Z,"['Python', 'R', 'Azure', 'NLP', 'TensorFlow']"
Q1TQZRT1V6Z3,"['SQL', 'Azure', 'Computer Vision', 'TensorFlow', 'Python']"
Q1TRKHCK9AMQ,"['TensorFlow', 'Azure', 'Python', 'Computer Vision', 'Scikit-learn']"
Q1U9DMJ1ZSW3,"['SQL', 'TensorFlow', 'NLP']"
Q1UWHMCYKLLN,"['AWS', 'Computer Vision', 'GCP', 'Python']"
Q1V4I82LTZBS,"['R', 'Computer Vision', 'PyTorch', 'GCP']"
Q1VQSWDROP30,"['AWS', 'PyTorch', 'Computer Vision']"
Q1WILCABAMSY,"['Python', 'Computer Vision', 'NLP', 'SQL']"
Q1X9LAUZDXVA,"['SQL', 'NLP', 'TensorFlow', 'R']"
Q1XLECM6XX50,"['NLP', 'Python', 'SQL', 'TensorFlow', 'PyTorch']"
Q1XSZV672IYH,"['GCP', 'Scikit-learn', 'PyTorch', 'R']"
Q1ZP6LIV6RMG,"['GCP', 'TensorFlow', 'Python', 'Computer Vision']"
Q2086RKHBUNM,"['Python', 'Scikit-learn', 'SQL', 'GCP', 'TensorFlow']"
Q20CGUGMWGFY,"['Python', 'Azure', 'GCP', 'Computer Vision', 'R']"
Q20LVBCAY062,"['Python', 'AWS', 'Scikit-learn', 'Azure']"
Q22OXXKEGQZZ,"['Python', 'TensorFlow', 'Computer Vision', 'Azure', 'R', 'AWS']"
Q22SI8PQQKL6,"['R', 'Python', 'Scikit-learn', 'PyTorch', 'NLP', 'Azure']"
Q22ZXVLJ10PI,"['TensorFlow', 'R', 'Azure']"
Q24WWLTCTYYN,"['Azure', 'PyTorch', 'R', 'GCP', 'SQL']"
Q25VCE7OZPIC,"['R', 'Python', 'AWS', 'Scikit-learn', 'Azure']"
Q26T8V8SN680,"['NLP', 'SQL', 'Python']"
Q2ATFNAX8DHN,"['R', 'Computer Vision', 'AWS', 'NLP', 'TensorFlow']"
Q2B6JRP5SFI1,"['Python', 'R', 'Computer Vision', 'TensorFlow', 'Scikit-learn']"
Q2BSGGBXKZRJ,"['Python', 'TensorFlow', 'GCP', 'Scikit-learn']"
Q2C6X3WN8AAR,"['PyTorch', 'NLP', 'GCP', 'Scikit-learn']"
Q2CNI1RK9E2I,"['PyTorch', 'SQL', 'NLP', 'Python', 'Scikit-learn', 'R']"
Q2D6YECYFRSM,"['PyTorch', 'SQL', 'Python', 'Scikit-learn']"
Q2D8P5EY0L3A,"['TensorFlow', 'Python', 'NLP', 'Computer Vision', 'AWS', 'R']"
Q2DH33SGCEUU,"['SQL', 'NLP', 'Computer Vision']"
Q2E9UI0TXMAT,"['Scikit-learn', 'PyTorch', 'Azure', 'Python', 'AWS']"
Q2FUKAQ38UBZ,"['R', 'Azure', 'TensorFlow', 'Computer Vision', 'Scikit-learn', 'GCP']"
Q2FW9K8LNKD1,"['Scikit-learn', 'PyTorch', 'Python', 'Computer Vision', 'R', 'AWS']"
Q2HBDQEADKUU,"['GCP', 'Scikit-learn', 'Computer Vision']"
Q2IBRI58DV8L,"['PyTorch', 'NLP', 'R', 'SQL']"
Q2IC2LTUL97P,"['NLP', 'R', 'Computer Vision', 'Scikit-learn', 'SQL']"
Q2IW0ERWS1FX,"['R', 'SQL', 'AWS']"
Q2JT12IY3BV3,"['R', 'NLP', 'Azure', 'GCP', 'Computer Vision']"
Q2M24M8LYFRM,"['SQL', 'Computer Vision', 'NLP', 'Scikit-learn']"
Q2MWB3722I92,"['Python', 'Computer Vision', 'TensorFlow', 'GCP', 'SQL', 'PyTorch']"
Q2P6X5QTK4CQ,"['NLP', 'PyTorch', 'Scikit-learn']"
Q2P8VF3XTKAL,"['AWS', 'TensorFlow', 'SQL', 'Python', 'Computer Vision', 'Azure']"
Q2PNPJ3VR367,"['Python', 'PyTorch', 'TensorFlow', 'SQL']"
Q2QH8KHCO67X,"['PyTorch', 'Scikit-learn', 'SQL', 'TensorFlow']"
Q2UYNWX0HDJY,"['Python', 'AWS', 'Azure', 'SQL']"
Q2WK1ABZBOH5,"['Python', 'Azure', 'R', 'NLP']"
Q2WNQTZYDHQ6,"['Python', 'Scikit-learn', 'PyTorch', 'GCP', 'SQL', 'NLP']"
Q2XW9VUCKHA1,"['R', 'Azure', 'PyTorch', 'Scikit-learn', 'TensorFlow', 'Python']"
Q2Z4Q7DVWKZX,"['Scikit-learn', 'AWS', 'R', 'PyTorch']"
Q30142UBIUWP,"['Scikit-learn', 'AWS', 'R', 'NLP', 'Azure', 'Python']"
Q30FKHP08NM9,"['Computer Vision', 'Python', 'Azure', 'AWS']"
Q30ZYQEEFCCP,"['AWS', 'GCP', 'PyTorch', 'Computer Vision', 'TensorFlow', 'Scikit-learn']"
Q31BM4DG3VEF,"['Scikit-learn', 'SQL', 'R', 'AWS', 'Azure']"
Q31WKGSVLSS9,"['Scikit-learn', 'SQL', 'PyTorch', 'Azure', 'TensorFlow', 'AWS']"
Q31Z3V1JVCAM,"['R', 'Python', 'Scikit-learn', 'GCP']"
Q32RXCCYCC4A,"['Azure', 'GCP', 'R', 'Computer Vision']"
Q33LKAHEO0VF,"['R', 'NLP', 'PyTorch', 'AWS']"
Q36HNNM7GFDQ,"['AWS', 'Scikit-learn', 'SQL', 'Computer Vision', 'R', 'TensorFlow']"
Q36IIYFB0497,"['TensorFlow', 'NLP', 'SQL']"
Q36MMDRQ8TQV,"['TensorFlow', 'Azure', 'R', 'Computer Vision', 'Scikit-learn', 'Python']"
Q37ACV2OR868,"['Azure', 'Computer Vision', 'Python', 'AWS', 'TensorFlow']"
Q389738MRJ01,"['Python', 'NLP', 'TensorFlow', 'SQL', 'PyTorch', 'R']"
Q39OSMO8ID0Y,"['GCP', 'PyTorch', 'AWS', 'NLP', 'Scikit-learn']"
Q3B0VTSL6MLG,"['AWS', 'GCP', 'Python']"
Q3BQMZHIB5DC,"['Scikit-learn', 'NLP', 'TensorFlow']"
Q3D39EL2M2YL,"['SQL', 'AWS', 'Azure', 'PyTorch', 'GCP', 'NLP']"
Q3D5DEXWJH3F,"['R', 'Azure', 'AWS']"
Q3D5WFMU4FN5,"['Python', 'PyTorch', 'Computer Vision']"
Q3DPAYN0L0EH,"['NLP', 'PyTorch', 'SQL']"
Q3EU3TRSU3GE,"['NLP', 'SQL', 'GCP', 'TensorFlow']"
Q3EYGEFQ0CKZ,"['R', 'Computer Vision', 'Azure', 'Scikit-learn', 'SQL', 'GCP']"
Q3FVP83ME4P6,"['R', 'Computer Vision', 'AWS', 'PyTorch', 'SQL', 'NLP']"
Q3FVVGVTU1CF,"['NLP', 'TensorFlow', 'Computer Vision', 'AWS', 'Scikit-learn']"
Q3H9UIUZO9G9,"['R', 'AWS', 'GCP']"
Q3K1F2ZEHTBA,"['Azure', 'Python', 'TensorFlow']"
Q3KZ4ZJS36O9,"['AWS', 'Azure', 'PyTorch', 'Python', 'R']"
Q3MLR9JI0QNE,"['NLP', 'TensorFlow', 'Azure', 'Scikit-learn', 'SQL']"
Q3MU1BA3SYFU,"['AWS', 'PyTorch', 'Computer Vision', 'R']"
Q3MVQZF4JC7V,"['TensorFlow', 'Azure', 'R', 'Python']"
Q3P06VLNSMP9,"['NLP', 'GCP', 'Azure', 'TensorFlow', 'PyTorch']"
Q3PDSKXX1KN6,"['R', 'TensorFlow', 'Scikit-learn', 'Computer Vision']"
Q3SKSRZGITHX,"['NLP', 'Scikit-learn', 'GCP', 'TensorFlow']"
Q3T5YMORU30I,"['NLP', 'SQL', 'GCP', 'PyTorch', 'R']"
Q3USWW1BWZ15,"['Scikit-learn', 'AWS', 'Azure', 'SQL', 'GCP', 'TensorFlow']"
Q3UZGRRQ01E1,"['AWS', 'GCP', 'NLP', 'TensorFlow', 'PyTorch']"
Q3V2OVGJCEPI,"['Scikit-learn', 'Azure', 'PyTorch', 'AWS', 'Python']"
Q3W6HGB4S7SJ,"['Python', 'Computer Vision', 'GCP', 'Scikit-learn', 'SQL']"
Q3WMA1197EBW,"['SQL', 'R', 'TensorFlow', 'PyTorch', 'Computer Vision', 'Scikit-learn']"
Q40BMT2LZOEA,"['PyTorch', 'SQL', 'NLP', 'R', 'Azure']"
Q40FAKABYI14,"['Computer Vision', 'AWS', 'GCP', 'PyTorch']"
Q41C65TDTHTH,"['SQL', 'R', 'Azure', 'AWS', 'NLP', 'Python']"
Q41PAIYHA0I0,"['Computer Vision', 'Python', 'NLP', 'TensorFlow', 'Azure', 'R']"
Q41YH1VVE1DA,"['NLP', 'Azure', 'GCP', 'SQL']"
Q422U5NBEAFK,"['Scikit-learn', 'Azure', 'PyTorch']"
Q45SOX931WOI,"['GCP', 'NLP', 'Python', 'PyTorch', 'Scikit-learn']"
Q46BH16XVBY2,"['AWS', 'SQL', 'R']"
Q46QBXICQ9X4,"['Azure', 'R', 'TensorFlow']"
Q46S2MKZPMIN,"['GCP', 'Python', 'NLP', 'Computer Vision', 'TensorFlow', 'AWS']"
Q46X9VR1IP67,"['NLP', 'Computer Vision', 'GCP', 'AWS', 'R', 'Python']"
Q481AVCELECC,"['Computer Vision', 'Scikit-learn', 'NLP']"
Q48NR9NZP8GL,"['TensorFlow', 'Scikit-learn', 'PyTorch', 'Computer Vision']"
Q48U5KQ60ZK7,"['TensorFlow', 'SQL', 'Scikit-learn']"
Q49CB2CR8YM2,"['PyTorch', 'NLP', 'Azure', 'TensorFlow']"
Q4A52YQNNZ1I,"['R', 'AWS', 'SQL', 'TensorFlow']"
Q4ACSO85J12V,"['Python', 'GCP', 'AWS', 'R']"
Q4AJEIMA72XG,"['Azure', 'NLP', 'TensorFlow', 'Scikit-learn', 'Computer Vision', 'R']"
Q4AZMVNUVMZ0,"['GCP', 'SQL', 'R', 'TensorFlow', 'PyTorch', 'Azure']"
Q4EUUABMRCX5,"['TensorFlow', 'Computer Vision', 'Azure']"
Q4FNNWAC9N4A,"['Scikit-learn', 'PyTorch', 'Python', 'Computer Vision', 'Azure']"
Q4IBRM004TYW,"['Scikit-learn', 'NLP', 'AWS', 'GCP', 'Azure', 'TensorFlow']"
Q4J3XHXE62TH,"['TensorFlow', 'Python', 'GCP']"
Q4J90VB1C4W9,"['AWS', 'Computer Vision', 'Azure']"
Q4JUTBQ89LZX,"['Scikit-learn', 'PyTorch', 'GCP', 'NLP', 'R', 'Azure']"
Q4JVSVNX6W42,"['AWS', 'Python', 'Scikit-learn', 'R', 'PyTorch']"
Q4K9EOWWIGXK,"['TensorFlow', 'PyTorch', 'Computer Vision', 'AWS', 'R']"
Q4KDLCILEVO6,"['Python', 'GCP', 'TensorFlow', 'Azure']"
Q4LIAA8IZT8N,"['TensorFlow', 'Azure', 'Computer Vision']"
Q4N84U27IAE2,"['NLP', 'Computer Vision', 'SQL']"
Q4OKGTQFJWOW,"['TensorFlow', 'PyTorch', 'Computer Vision', 'Scikit-learn']"
Q4OMGFFGT75C,"['NLP', 'R', 'Azure', 'Scikit-learn', 'Computer Vision', 'AWS']"
Q4PGM3NZVBMF,"['Python', 'Scikit-learn', 'Azure']"
Q4R0J2VF98V2,"['NLP', 'PyTorch', 'Python']"
Q4S7N7DVNGOX,"['R', 'Computer Vision', 'Scikit-learn', 'PyTorch', 'NLP']"
Q4VPHY9BAPWW,"['Azure', 'Scikit-learn', 'Computer Vision', 'TensorFlow', 'Python', 'AWS']"
Q4WR0NPBRXNI,"['Scikit-learn', 'PyTorch', 'Python']"
Q4XMWHPF28MI,"['Python', 'AWS', 'NLP', 'R', 'TensorFlow']"
Q4ZD5482KVWZ,"['Scikit-learn', 'Azure', 'NLP']"
Q503393NRRUT,"['NLP', 'R', 'GCP']"
Q50ZUI3GBR52,"['Azure', 'Scikit-learn', 'R', 'Computer Vision']"
Q51ELCCZW9AS,"['PyTorch', 'TensorFlow', 'Azure', 'Scikit-learn', 'R']"
Q51QVUSSNLKC,"['Computer Vision', 'PyTorch', 'Azure']"
Q51R4SQSFRPO,"['Scikit-learn', 'AWS', 'PyTorch', 'SQL', 'Python']"
Q548ZC3SDWX9,"['AWS', 'R', 'Computer Vision', 'TensorFlow']"
Q54EM3OYEU6H,"['AWS', 'GCP', 'Scikit-learn', 'R']"
Q54GS0TCZSGR,"['TensorFlow', 'SQL', 'AWS', 'R']"
Q55OKEJEQDLG,"['SQL', 'TensorFlow', 'GCP']"
Q57LWURT6BI3,"['Scikit-learn', 'Azure', 'AWS', 'TensorFlow', 'NLP', 'Computer Vision']"
Q58QTRUNVF3V,"['AWS', 'PyTorch', 'Azure', 'NLP']"
Q58R0U5G14OI,"['TensorFlow', 'AWS', 'GCP']"
Q59YT4B74GAG,"['PyTorch', 'Scikit-learn', 'Python']"
Q5A838921431,"['Python', 'R', 'NLP', 'Scikit-learn', 'Computer Vision']"
Q5AFP7YS1J2G,"['PyTorch', 'Scikit-learn', 'Computer Vision', 'TensorFlow', 'SQL']"
Q5AMNFN7HV9M,"['SQL', 'Computer Vision', 'Azure', 'TensorFlow']"
Q5BC30JISEOC,"['TensorFlow', 'PyTorch', 'Python', 'Computer Vision', 'SQL', 'GCP']"
Q5BE6AQB48JS,"['Scikit-learn', 'NLP', 'Python']"
Q5BVBBN1DETZ,"['TensorFlow', 'Computer Vision', 'PyTorch', 'AWS', 'Scikit-learn']"
Q5BXJXNYPZLB,"['Python', 'NLP', 'R', 'Azure']"
Q5CB5D1CCNFR,"['PyTorch', 'TensorFlow', 'Computer Vision', 'Azure', 'AWS']"
Q5DJUP8DUSS6,"['Python', 'R', 'PyTorch', 'TensorFlow', 'Azure']"
Q5DVNNG9J50U,"['NLP', 'PyTorch', 'Python', 'GCP', 'Azure', 'Scikit-learn']"
Q5FBOU5O72RW,"['PyTorch', 'SQL', 'Azure']"
Q5GB5X7GNWP6,"['TensorFlow', 'Scikit-learn', 'Computer Vision', 'GCP', 'Azure']"
Q5GLIGYKK7DC,"['R', 'Azure', 'NLP', 'GCP', 'Computer Vision', 'PyTorch']"
Q5HE6064Z587,"['TensorFlow', 'NLP', 'Computer Vision', 'Azure', 'SQL', 'Scikit-learn']"
Q5HXZ5L0KWIC,"['PyTorch', 'TensorFlow', 'AWS', 'Azure']"
Q5IK08NJF0PK,"['TensorFlow', 'Computer Vision', 'R']"
Q5IREKCIHH6D,"['AWS', 'R', 'Computer Vision', 'GCP', 'Scikit-learn', 'Azure']"
Q5IZVML4PRUU,"['NLP', 'TensorFlow', 'R']"
Q5J3U6RVYD35,"['Computer Vision', 'GCP', 'PyTorch']"
Q5KY5S6P1QLO,"['GCP', 'SQL', 'Computer Vision', 'Scikit-learn', 'PyTorch', 'R']"
Q5LIHBD1IJ67,"['Azure', 'Computer Vision', 'Python', 'NLP']"
Q5LQCHZ6H5NV,"['R', 'AWS', 'Python', 'Computer Vision']"
Q5MTQ1A2WBNV,"['Python', 'PyTorch', 'R', 'SQL', 'GCP']"
Q5PCNIL8472Q,"['SQL', 'Scikit-learn', 'Python']"
Q5PFIIFKU4HS,"['Python', 'GCP', 'Scikit-learn', 'SQL', 'R']"
Q5Q4IOOD239P,"['Python', 'NLP', 'Computer Vision', 'PyTorch', 'TensorFlow']"
Q5QQOLIZI0HQ,"['AWS', 'Azure', 'PyTorch', 'Python', 'Computer Vision']"
Q5QYLN459WFA,"['PyTorch', 'GCP', 'AWS', 'Python', 'Computer Vision', 'TensorFlow']"
Q5R6FFOF607J,"['Computer Vision', 'PyTorch', 'AWS', 'TensorFlow', 'GCP', 'Python']"
Q5RCS8J6E0OK,"['PyTorch', 'NLP', 'GCP', 'Computer Vision', 'AWS']"
Q5RKMD1403YD,"['R', 'AWS', 'Scikit-learn', 'Python', 'SQL']"
Q5S6VGJ1MPGR,"['AWS', 'Python', 'R', 'PyTorch', 'NLP']"
Q5TC6XANJXBC,"['Python', 'TensorFlow', 'Computer Vision']"
Q5USVX3GB9FD,"['PyTorch', 'NLP', 'Scikit-learn', 'SQL', 'TensorFlow']"
Q5VYEBO1LLV2,"['Scikit-learn', 'NLP', 'Computer Vision', 'AWS', 'Python']"
Q5ZJAUCYHONB,"['PyTorch', 'AWS', 'R', 'GCP']"
Q61CAPL3BF05,"['Azure', 'PyTorch', 'Computer Vision', 'NLP', 'R']"
Q62693O1KN99,"['AWS', 'Python', 'SQL', 'Azure', 'R']"
Q64T8PI1ORSP,"['R', 'AWS', 'Azure']"
Q65TIVPVD3BS,"['GCP', 'NLP', 'PyTorch', 'R']"
Q67QRD8DGFPD,"['SQL', 'Python', 'Scikit-learn', 'GCP', 'Computer Vision', 'Azure']"
Q69FZ128A295,"['SQL', 'AWS', 'Azure', 'Python', 'Scikit-learn', 'GCP']"
Q6CSOSNGYQAY,"['GCP', 'Azure', 'NLP', 'SQL']"
Q6CW2VVRKKJE,"['Azure', 'PyTorch', 'Python']"
Q6DPNK1S8GGT,"['SQL', 'Scikit-learn', 'GCP', 'R']"
Q6DS42CC1SD2,"['R', 'GCP', 'Azure']"
Q6F065IS2S9X,"['Computer Vision', 'TensorFlow', 'GCP', 'Scikit-learn', 'Azure']"
Q6FN41Q06D4E,"['Python', 'Azure', 'TensorFlow']"
Q6FQ8NLPTOMC,"['R', 'NLP', 'Scikit-learn', 'SQL', 'Computer Vision', 'AWS']"
Q6GBFT976C7V,"['R', 'Scikit-learn', 'Azure', 'TensorFlow']"
Q6GQJY5WJ6JE,"['SQL', 'Computer Vision', 'Python', 'PyTorch', 'Scikit-learn', 'AWS']"
Q6GUO8I5JWK6,"['SQL', 'Scikit-learn', 'TensorFlow']"
Q6HMMQM6LOCH,"['TensorFlow', 'Scikit-learn', 'AWS', 'Computer Vision', 'GCP']"
Q6IE8MS0FAMW,"['R', 'TensorFlow', 'PyTorch', 'Python', 'NLP']"
Q6IREPEVYZX4,"['AWS', 'Computer Vision', 'PyTorch']"
Q6J3RGRW9MH6,"['SQL', 'R', 'Computer Vision', 'Python']"
Q6JAPW38AU7U,"['NLP', 'Azure', 'AWS', 'GCP']"
Q6JKN8JFCP9G,"['R', 'Azure', 'SQL', 'PyTorch', 'Scikit-learn']"
Q6JUU4NNT1RE,"['NLP', 'SQL', 'TensorFlow', 'R', 'Python']"
Q6JXAK8IFJXX,"['Computer Vision', 'NLP', 'Python']"
Q6LMMSE6ULIX,"['GCP', 'PyTorch', 'Scikit-learn', 'Azure']"
Q6LPWLFNBS1M,"['Computer Vision', 'NLP', 'GCP', 'Scikit-learn']"
Q6MKNTLMRXW7,"['NLP', 'Azure', 'GCP', 'PyTorch']"
Q6NTHIGM660E,"['GCP', 'Azure', 'PyTorch', 'Python', 'NLP']"
Q6O7VICYQ5SQ,"['Scikit-learn', 'Azure', 'R']"
Q6OFGLWH1B8Y,"['AWS', 'GCP', 'Python', 'Azure']"
Q6S049YLXGH5,"['TensorFlow', 'GCP', 'Python']"
Q6S1HQPK4F7A,"['Scikit-learn', 'R', 'AWS']"
Q6T9DY05C3UC,"['PyTorch', 'Scikit-learn', 'GCP']"
Q6TJQ128T4H8,"['NLP', 'Scikit-learn', 'GCP', 'Python']"
Q6US4FU15FJX,"['NLP', 'Computer Vision', 'GCP', 'PyTorch', 'SQL', 'TensorFlow']"
Q6W6P75T8SDF,"['Scikit-learn', 'SQL', 'GCP', 'TensorFlow']"
Q70FPM94Q4SX,"['Scikit-learn', 'R', 'Computer Vision', 'AWS', 'Python']"
Q70TMX3R8ZQ4,"['R', 'Azure', 'SQL', 'GCP', 'Python', 'NLP']"
Q70VH5XVACIP,"['GCP', 'Python', 'Azure']"
Q711MECN5F86,"['R', 'Azure', 'Computer Vision', 'PyTorch', 'TensorFlow', 'Scikit-learn']"
Q722BXCOUDOY,"['GCP', 'TensorFlow', 'Python', 'PyTorch', 'R', 'Scikit-learn']"
Q74H97EKWTM5,"['Python', 'TensorFlow', 'Computer Vision', 'NLP', 'PyTorch', 'R']"
Q74VZ89EOZJ3,"['R', 'Azure', 'Scikit-learn', 'TensorFlow', 'PyTorch', 'Computer Vision']"
Q767MAG1O96L,"['PyTorch', 'R', 'NLP']"
Q77K4OGNB2WR,"['AWS', 'Azure', 'TensorFlow', 'GCP', 'SQL']"
Q782D0PY9B7O,"['Scikit-learn', 'GCP', 'R']"
Q78OW3RQDQDO,"['PyTorch', 'NLP', 'GCP', 'TensorFlow']"
Q7A07UZYF220,"['Scikit-learn', 'NLP', 'R', 'SQL']"
Q7B8FCGQ9VN6,"['GCP', 'NLP', 'R']"
Q7BEYE99GYDB,"['Azure', 'Scikit-learn', 'Python', 'SQL']"
Q7BSC6QOZDQR,"['Azure', 'R', 'AWS']"
Q7CYE3G5T7JR,"['SQL', 'R', 'TensorFlow', 'NLP', 'Computer Vision', 'GCP']"
Q7DAEEV7ZYDB,"['Computer Vision', 'R', 'Azure', 'GCP', 'Scikit-learn', 'TensorFlow']"
Q7HB8MF31DWN,"['PyTorch', 'Azure', 'NLP', 'Scikit-learn', 'Python', 'TensorFlow']"
Q7JN8UK5KDQ3,"['NLP', 'PyTorch', 'Computer Vision']"
Q7L67DT6SBJ2,"['NLP', 'Computer Vision', 'PyTorch', 'AWS', 'TensorFlow']"
Q7L8ZIUXF0W3,"['NLP', 'SQL', 'Azure', 'PyTorch', 'GCP']"
Q7LUG9TDUSPN,"['GCP', 'Computer Vision', 'NLP', 'SQL', 'TensorFlow', 'Python']"
Q7MDJUCRCNU2,"['TensorFlow', 'R', 'GCP', 'Scikit-learn']"
Q7NGFQI223IV,"['Python', 'PyTorch', 'Computer Vision', 'TensorFlow', 'R', 'GCP']"
Q7OQM27GGEA3,"['SQL', 'NLP', 'Python', 'PyTorch', 'Computer Vision']"
Q7P17NXUOXOG,"['Scikit-learn', 'R', 'Computer Vision']"
Q7QIWIVIFIAC,"['Python', 'PyTorch', 'Azure', 'NLP', 'R', 'Scikit-learn']"
Q7RTYZMJHM3F,"['TensorFlow', 'Python', 'NLP']"
Q7SBSIP8B3EL,"['Azure', 'TensorFlow', 'Computer Vision']"
Q7TFS2E2FOZZ,"['Computer Vision', 'NLP', 'PyTorch', 'GCP']"
Q7TQINS37B2C,"['GCP', 'SQL', 'Computer Vision', 'Azure']"
Q7UA7C8IKO1J,"['TensorFlow', 'R', 'PyTorch', 'NLP', 'AWS', 'Python']"
Q7UGIRF94L4J,"['Scikit-learn', 'Python', 'GCP', 'Azure']"
Q7VQ3RXX76EC,"['PyTorch', 'Azure', 'GCP', 'Scikit-learn']"
Q7XQGJGINP15,"['Python', 'AWS', 'Computer Vision', 'NLP']"
Q7ZOOT9XB7CB,"['PyTorch', 'NLP', 'GCP', 'R']"
Q805IEG1322Q,"['Scikit-learn', 'NLP', 'Python', 'SQL']"
Q80ZG0J1K5R5,"['GCP', 'AWS', 'TensorFlow', 'NLP', 'Computer Vision']"
Q86MB45Y7Y73,"['Computer Vision', 'Python', 'Scikit-learn']"
Q87P89LDQ45N,"['PyTorch', 'TensorFlow', 'NLP']"
Q88GTLKFKIMB,"['Computer Vision', 'GCP', 'Azure', 'NLP', 'R', 'TensorFlow']"
Q890CGMYYYQ0,"['AWS', 'Azure', 'NLP', 'TensorFlow']"
Q89V2XX0ZE5N,"['PyTorch', 'TensorFlow', 'AWS']"
Q89WEVCI2ON5,"['GCP', 'Python', 'R', 'Azure', 'Scikit-learn']"
Q8ANPDCGR6YU,"['Scikit-learn', 'AWS', 'NLP', 'SQL']"
Q8ASZLPO23C5,"['Computer Vision', 'Scikit-learn', 'TensorFlow', 'PyTorch', 'Python', 'AWS']"
Q8D9V9ABAPON,"['GCP', 'PyTorch', 'NLP', 'Azure', 'AWS']"
Q8DIV5Z8A525,"['Scikit-learn', 'PyTorch', 'NLP', 'AWS']"
Q8DTU3LH5SWL,"['TensorFlow', 'SQL', 'GCP', 'Scikit-learn', 'PyTorch']"
Q8ER04IVF6RM,"['NLP', 'GCP', 'TensorFlow', 'Azure', 'Python', 'Scikit-learn']"
Q8F4FC1PUIXI,"['TensorFlow', 'PyTorch', 'GCP', 'Python', 'NLP']"
Q8F6JNG7L4LR,"['SQL', 'R', 'GCP', 'Computer Vision']"
Q8FAGX1788ER,"['NLP', 'GCP', 'Python', 'Scikit-learn', 'R']"
Q8FM819M073B,"['Python', 'SQL', 'R']"
Q8G9G94NAE75,"['R', 'Computer Vision', 'SQL']"
Q8IA3S4FKNQO,"['GCP', 'PyTorch', 'Computer Vision', 'AWS', 'TensorFlow']"
Q8J2WRR2LII4,"['AWS', 'SQL', 'GCP', 'Scikit-learn']"
Q8K43OPTG4SR,"['NLP', 'PyTorch', 'AWS', 'R']"
Q8KKAAAS892D,"['SQL', 'R', 'PyTorch', 'Scikit-learn', 'AWS', 'TensorFlow']"
Q8LH1TBGKOSU,"['Computer Vision', 'R', 'TensorFlow', 'Python']"
Q8LYVDWPBGXL,"['Azure', 'AWS', 'TensorFlow', 'NLP']"
Q8MJZTASLHKY,"['TensorFlow', 'PyTorch', 'SQL', 'Azure', 'NLP']"
Q8OC8J3C7NC6,"['Python', 'SQL', 'NLP', 'AWS', 'R', 'Scikit-learn']"
Q8OLMIJV8YZA,"['Azure', 'PyTorch', 'TensorFlow']"
Q8OOR04YMGQB,"['NLP', 'TensorFlow', 'AWS', 'Python', 'SQL']"
Q8R8OVPRUR1O,"['NLP', 'Scikit-learn', 'Python', 'Computer Vision']"
Q8RCVPS57TNM,"['Computer Vision', 'TensorFlow', 'PyTorch', 'Python', 'AWS']"
Q8RIWQ8HLKQT,"['R', 'Azure', 'AWS']"
Q8SZMEYZ30UA,"['PyTorch', 'Scikit-learn', 'GCP', 'Computer Vision']"
Q8UN4PG4G9RE,"['NLP', 'R', 'TensorFlow', 'SQL', 'Computer Vision']"
Q8V3OEJD7KI9,"['SQL', 'TensorFlow', 'Scikit-learn', 'Azure', 'Python']"
Q8VCEVFNY6L2,"['SQL', 'GCP', 'Azure', 'Computer Vision', 'NLP', 'TensorFlow']"
Q8W2K84ZU6JD,"['GCP', 'NLP', 'SQL', 'PyTorch', 'Scikit-learn', 'AWS']"
Q8WPCGMFKFT7,"['NLP', 'Computer Vision', 'Azure', 'R']"
Q8ZJ772595EY,"['Azure', 'Python', 'Scikit-learn', 'PyTorch', 'NLP']"
Q91JG9HJLITU,"['Python', 'AWS', 'Computer Vision']"
Q92RDHMZ220C,"['Scikit-learn', 'NLP', 'GCP', 'Azure']"
Q930CSOBEF6T,"['R', 'AWS', 'SQL']"
Q94AF3ZSOQR0,"['NLP', 'Scikit-learn', 'Azure', 'Python', 'AWS', 'Computer Vision']"
Q95TWP9QX0NN,"['Scikit-learn', 'Python', 'Azure', 'NLP']"
Q95UG7N6NNCT,"['SQL', 'NLP', 'Azure', 'Scikit-learn', 'Computer Vision', 'AWS']"
Q96LZ2142Q5C,"['TensorFlow', 'Python', 'Azure']"
Q96M0E1TS5EG,"['AWS', 'Python', 'Computer Vision', 'Scikit-learn', 'Azure', 'NLP']"
Q97TX1ZAJ241,"['Computer Vision', 'Azure', 'GCP', 'AWS']"
Q985CIQPUOLU,"['Azure', 'SQL', 'NLP']"
Q98FGCXTQFBL,"['TensorFlow', 'NLP', 'PyTorch', 'AWS']"
Q99NBG0UNDRH,"['SQL', 'Python', 'AWS', 'PyTorch', 'GCP', 'Azure']"
Q99O3PGSDVB1,"['AWS', 'Computer Vision', 'Python', 'GCP']"
Q9B2Q0U7COEZ,"['PyTorch', 'Computer Vision', 'NLP', 'AWS']"
Q9BFAOQGCMNN,"['SQL', 'GCP', 'TensorFlow', 'Python']"
Q9DLXDZ1N737,"['PyTorch', 'NLP', 'Computer Vision', 'Scikit-learn', 'SQL']"
Q9DUH313Z4EL,"['Python', 'GCP', 'R', 'Computer Vision']"
Q9E3W9RUY9AZ,"['Python', 'SQL', 'Computer Vision', 'Scikit-learn', 'NLP', 'GCP']"
Q9L0L91Q0LZW,"['PyTorch', 'R', 'GCP', 'AWS', 'Python']"
